epoch,total time,train loss,lr,val loss
0,0,0.6371967196464539,0.001,0.697771281003952
1,0,0.5459409840404987,0.001,0.6123792827129364
2,0,0.4500531367957592,0.001,0.4849272221326828
3,0,0.49032171815633774,0.001,0.39993296563625336
4,0,0.4368039406836033,0.001,0.42462003231048584
5,0,0.4431748017668724,0.001,0.36140429973602295
6,0,0.4364144951105118,0.001,0.42539548873901367
7,0,0.4106627516448498,0.001,0.35614199936389923
8,0,0.39889952540397644,0.001,0.3873215764760971
9,0,0.3653578981757164,0.001,0.5809132307767868
10,0,0.41570308059453964,0.001,0.37984590232372284
11,0,0.3545585051178932,0.001,0.38195718824863434
12,0,0.4014595840126276,0.001,0.38271938264369965
13,0,0.4247298613190651,0.001,0.3748771995306015
14,0,0.4054526425898075,0.001,0.37816040217876434
15,0,0.427436962723732,0.001,0.4303905516862869
16,0,0.3807853199541569,0.001,0.4107195734977722
17,0,0.41998737677931786,0.001,0.36201246082782745
18,0,0.4145441986620426,0.001,0.4145360738039017
19,0,0.391559474170208,0.00015,0.3557536154985428
20,0,0.3992016315460205,0.00015,0.4636978656053543
21,0,0.39102745428681374,0.00015,0.3323645144701004
22,0,0.3774160221219063,0.00015,0.39236144721508026
23,0,0.4119930751621723,0.00015,0.3963766247034073
24,0,0.37627945840358734,0.00015,0.41373172402381897
25,0,0.38387997075915337,0.00015,0.36663103103637695
26,0,0.39802029728889465,0.00015,0.4677203893661499
27,0,0.34106967225670815,0.00015,0.3552846759557724
28,0,0.3793276213109493,0.00015,0.34110529720783234
29,0,0.3606523759663105,0.00015,0.39788584411144257
30,0,0.3655058406293392,0.00015,0.3047698140144348
31,0,0.40566936507821083,0.00015,0.3546240031719208
32,0,0.38099341467022896,0.00015,0.44409534335136414
33,0,0.3865593783557415,0.00015,0.40892352163791656
34,0,0.3865196369588375,0.00015,0.33433176577091217
35,0,0.36946846917271614,0.00015,0.37736284732818604
36,0,0.34693803638219833,0.00015,0.3734726309776306
37,0,0.34204626083374023,0.00015,0.34449078142642975
38,0,0.3912527486681938,0.00015,0.39537444710731506
39,0,0.35178766399621964,0.00015,0.4055559039115906
40,0,0.3671286813914776,0.00015,0.40961599349975586
41,0,0.35360898077487946,0.00015,0.36068351566791534
42,0,0.3908976800739765,2.2499999999999998e-05,0.3886694312095642
43,0,0.37166402488946915,2.2499999999999998e-05,0.3631403148174286
44,0,0.35474735125899315,2.2499999999999998e-05,0.3435087203979492
45,0,0.34561802446842194,2.2499999999999998e-05,0.3152410238981247
46,0,0.38555849716067314,2.2499999999999998e-05,0.3181760013103485
47,0,0.4291345626115799,2.2499999999999998e-05,0.35264061391353607
48,0,0.39875293895602226,2.2499999999999998e-05,0.31450098752975464
49,0,0.38470130041241646,2.2499999999999998e-05,0.39161910116672516
50,0,0.3504462093114853,2.2499999999999998e-05,0.3177229315042496
51,0,0.3847956098616123,2.2499999999999998e-05,0.4080159515142441
52,0,0.3724881261587143,2.2499999999999998e-05,0.29549144953489304
53,0,0.397175919264555,2.2499999999999998e-05,0.36961765587329865
54,0,0.4029475823044777,2.2499999999999998e-05,0.40023982524871826
55,0,0.369722131639719,2.2499999999999998e-05,0.4248870760202408
56,0,0.3827577903866768,2.2499999999999998e-05,0.4133807420730591
57,0,0.37808066606521606,2.2499999999999998e-05,0.390357106924057
58,0,0.4095083139836788,2.2499999999999998e-05,0.3392847329378128
59,0,0.37646014615893364,2.2499999999999998e-05,0.44178444147109985
60,0,0.37996267154812813,2.2499999999999998e-05,0.3484991788864136
61,0,0.3740665726363659,2.2499999999999998e-05,0.39827054738998413
62,0,0.38519254326820374,2.2499999999999998e-05,0.36787426471710205
63,0,0.3617221526801586,2.2499999999999998e-05,0.361828476190567
64,0,0.3915649354457855,3.3749999999999995e-06,0.3625149130821228
65,0,0.3919991198927164,3.3749999999999995e-06,0.3920002579689026
66,0,0.35971489548683167,3.3749999999999995e-06,0.37294165790081024
67,0,0.359914805740118,3.3749999999999995e-06,0.34620772302150726
68,0,0.3638933412730694,3.3749999999999995e-06,0.33992229402065277
69,0,0.3299040235579014,3.3749999999999995e-06,0.4021092355251312
70,0,0.3993465229868889,3.3749999999999995e-06,0.38755497336387634
71,0,0.34731562808156013,3.3749999999999995e-06,0.2850285768508911
72,0,0.3460792116820812,3.3749999999999995e-06,0.3904344290494919
73,0,0.35621222853660583,3.3749999999999995e-06,0.3671751469373703
74,0,0.40320421010255814,3.3749999999999995e-06,0.3439483493566513
75,0,0.38624873757362366,3.3749999999999995e-06,0.33669885993003845
76,0,0.3850625678896904,3.3749999999999995e-06,0.36164408922195435
77,0,0.4113552048802376,3.3749999999999995e-06,0.2980564683675766
78,0,0.38539832830429077,3.3749999999999995e-06,0.3215242922306061
79,0,0.3870998006314039,3.3749999999999995e-06,0.44395045936107635
80,0,0.3532039299607277,3.3749999999999995e-06,0.361897274851799
81,0,0.3806740418076515,3.3749999999999995e-06,0.36662784218788147
82,0,0.36909081786870956,3.3749999999999995e-06,0.3975828140974045
83,0,0.3649531118571758,5.062499999999999e-07,0.3518877327442169
84,0,0.36326316744089127,5.062499999999999e-07,0.444444864988327
85,0,0.3604778088629246,5.062499999999999e-07,0.2719423323869705
86,0,0.3407635949552059,5.062499999999999e-07,0.323306605219841
87,0,0.4033018983900547,5.062499999999999e-07,0.3626784533262253
88,0,0.3689419385045767,5.062499999999999e-07,0.34474603831768036
89,0,0.354277353733778,5.062499999999999e-07,0.3454783707857132
90,0,0.3757491186261177,5.062499999999999e-07,0.3412402421236038
91,0,0.34791018068790436,5.062499999999999e-07,0.4837087243795395
92,0,0.37755047157406807,5.062499999999999e-07,0.32374730706214905
93,0,0.3995063342154026,5.062499999999999e-07,0.3657696843147278
94,0,0.37112705782055855,5.062499999999999e-07,0.3166421800851822
95,0,0.36293521523475647,5.062499999999999e-07,0.398869052529335
96,0,0.3583075851202011,5.062499999999999e-07,0.5416093468666077
97,0,0.3574746921658516,7.593749999999999e-08,0.346134290099144
98,0,0.37983036041259766,7.593749999999999e-08,0.3702578693628311
99,0,0.35340437665581703,7.593749999999999e-08,0.4628807604312897
100,0,0.3710927926003933,7.593749999999999e-08,0.5307643115520477
101,0,0.34518542513251305,7.593749999999999e-08,0.37190350890159607
102,0,0.3555232919752598,7.593749999999999e-08,0.3558941185474396
103,0,0.37153052911162376,7.593749999999999e-08,0.474854052066803
104,0,0.35376468673348427,7.593749999999999e-08,0.36423036456108093
105,0,0.3607276678085327,7.593749999999999e-08,0.3839697986841202
106,0,0.36441028118133545,7.593749999999999e-08,0.38283805549144745
107,0,0.35913799330592155,7.593749999999999e-08,0.3508389741182327
108,0,0.38936762511730194,1.1390624999999997e-08,0.3682350069284439
109,0,0.32693536952137947,1.1390624999999997e-08,0.4248536676168442
110,0,0.3552597127854824,1.1390624999999997e-08,0.3060721457004547
111,0,0.36798064038157463,1.1390624999999997e-08,0.37868572771549225
112,0,0.32424047589302063,1.1390624999999997e-08,0.31168651580810547
113,0,0.3578445017337799,1.1390624999999997e-08,0.36982081830501556
114,0,0.3684475049376488,1.1390624999999997e-08,0.31094133853912354
