epoch,total time,train loss,lr,val loss
0,0,0.6413329467177391,0.001,0.6915085017681122
1,0,0.5844626128673553,0.001,0.6505109071731567
2,0,0.4850945547223091,0.001,0.729265421628952
3,0,0.4445508271455765,0.001,0.809084564447403
4,0,0.46146999299526215,0.001,0.8296872973442078
5,0,0.43926986679434776,0.001,0.5612943768501282
6,0,0.4311157390475273,0.001,0.42973965406417847
7,0,0.424407709389925,0.001,0.42819181084632874
8,0,0.4252452589571476,0.001,0.2851443588733673
9,0,0.481379272416234,0.001,0.3708550035953522
10,0,0.4120747111737728,0.001,0.4196980744600296
11,0,0.40926041454076767,0.001,0.36022135615348816
12,0,0.38814854249358177,0.001,0.3834734261035919
13,0,0.4139339551329613,0.001,0.4155098497867584
14,0,0.45894238725304604,0.001,0.3129504770040512
15,0,0.3845564164221287,0.001,0.3680337965488434
16,0,0.42244551330804825,0.001,0.4310204088687897
17,0,0.39320842549204826,0.001,0.2897883355617523
18,0,0.375735804438591,0.001,0.29621128737926483
19,0,0.39569439366459846,0.001,0.30745983123779297
20,0,0.4115476794540882,0.00015,0.37468820810317993
21,0,0.34107542037963867,0.00015,0.3351365923881531
22,0,0.3964049555361271,0.00015,0.365984708070755
23,0,0.3804685100913048,0.00015,0.3231259137392044
24,0,0.3923024833202362,0.00015,0.34753449261188507
25,0,0.3585846424102783,0.00015,0.3166806548833847
26,0,0.3860008791089058,0.00015,0.383670836687088
27,0,0.36313385516405106,0.00015,0.3615041971206665
28,0,0.35082778334617615,0.00015,0.3347567766904831
29,0,0.4049481973052025,0.00015,0.29390430450439453
30,0,0.41672171652317047,0.00015,0.32007555663585663
31,0,0.38976313918828964,2.2499999999999998e-05,0.28600984811782837
32,0,0.37460439652204514,2.2499999999999998e-05,0.35126641392707825
33,0,0.4190957359969616,2.2499999999999998e-05,0.4339929670095444
34,0,0.40082381293177605,2.2499999999999998e-05,0.37748248875141144
35,0,0.3937699757516384,2.2499999999999998e-05,0.29661668837070465
36,0,0.44406749680638313,2.2499999999999998e-05,0.31769420206546783
37,0,0.41865383461117744,2.2499999999999998e-05,0.32178889214992523
38,0,0.3648341689258814,2.2499999999999998e-05,0.31015948951244354
39,0,0.3581981994211674,2.2499999999999998e-05,0.28314194083213806
40,0,0.38977645337581635,2.2499999999999998e-05,0.37700577080249786
41,0,0.406867403537035,2.2499999999999998e-05,0.31166693568229675
42,0,0.3693959694355726,2.2499999999999998e-05,0.3312423378229141
43,0,0.40218883007764816,2.2499999999999998e-05,0.29367595911026
44,0,0.37391936406493187,2.2499999999999998e-05,0.311202734708786
45,0,0.3664686195552349,2.2499999999999998e-05,0.3633902370929718
46,0,0.3663610853254795,2.2499999999999998e-05,0.29606661200523376
47,0,0.35508302971720695,2.2499999999999998e-05,0.35101066529750824
48,0,0.3811720199882984,2.2499999999999998e-05,0.3674546927213669
49,0,0.39555178582668304,2.2499999999999998e-05,0.3070667088031769
50,0,0.39136510342359543,2.2499999999999998e-05,0.337191566824913
51,0,0.3617805987596512,3.3749999999999995e-06,0.3239303529262543
52,0,0.3830341249704361,3.3749999999999995e-06,0.34172119200229645
53,0,0.3442971259355545,3.3749999999999995e-06,0.3567502200603485
54,0,0.3784639947116375,3.3749999999999995e-06,0.3316899687051773
55,0,0.34641619957983494,3.3749999999999995e-06,0.3041008785367012
56,0,0.3891690708696842,3.3749999999999995e-06,0.3174746483564377
57,0,0.4348354749381542,3.3749999999999995e-06,0.318309023976326
58,0,0.3837626986205578,3.3749999999999995e-06,0.3105326294898987
59,0,0.4178287424147129,3.3749999999999995e-06,0.3455769121646881
60,0,0.39336832985281944,3.3749999999999995e-06,0.3360813707113266
61,0,0.37218819186091423,3.3749999999999995e-06,0.3087155967950821
62,0,0.3530113287270069,5.062499999999999e-07,0.27509498596191406
63,0,0.3916877955198288,5.062499999999999e-07,0.30564334988594055
64,0,0.34298025816679,5.062499999999999e-07,0.32604220509529114
65,0,0.3652691673487425,5.062499999999999e-07,0.30359551310539246
66,0,0.32933770306408405,5.062499999999999e-07,0.2987813800573349
67,0,0.3795236051082611,5.062499999999999e-07,0.29283754527568817
68,0,0.3847714215517044,5.062499999999999e-07,0.3934192508459091
69,0,0.46927858144044876,5.062499999999999e-07,0.3475024700164795
70,0,0.3887103218585253,5.062499999999999e-07,0.28353485465049744
71,0,0.3837839774787426,5.062499999999999e-07,0.2926963269710541
72,0,0.3696933798491955,5.062499999999999e-07,0.35532036423683167
73,0,0.39359046146273613,5.062499999999999e-07,0.3210436701774597
74,0,0.3656170703470707,7.593749999999999e-08,0.3881976753473282
75,0,0.3709447495639324,7.593749999999999e-08,0.34960196912288666
76,0,0.34076952561736107,7.593749999999999e-08,0.3083212375640869
77,0,0.3979712203145027,7.593749999999999e-08,0.3271813839673996
78,0,0.374046266078949,7.593749999999999e-08,0.35013413429260254
79,0,0.37575747445225716,7.593749999999999e-08,0.3288773149251938
80,0,0.3900832422077656,7.593749999999999e-08,0.30517612397670746
81,0,0.37982385605573654,7.593749999999999e-08,0.33219102025032043
82,0,0.3509134538471699,7.593749999999999e-08,0.35017743706703186
83,0,0.4387251175940037,7.593749999999999e-08,0.3118197023868561
84,0,0.38887349888682365,7.593749999999999e-08,0.3346276581287384
85,0,0.3616253174841404,1.1390624999999997e-08,0.25973567366600037
86,0,0.3887598551809788,1.1390624999999997e-08,0.32405707240104675
87,0,0.4196545220911503,1.1390624999999997e-08,0.38465915620326996
88,0,0.3712623119354248,1.1390624999999997e-08,0.44671955704689026
89,0,0.38775962963700294,1.1390624999999997e-08,0.29723018407821655
90,0,0.3933819755911827,1.1390624999999997e-08,0.2704591378569603
91,0,0.3807597756385803,1.1390624999999997e-08,0.37637077271938324
92,0,0.33758457377552986,1.1390624999999997e-08,0.2798074781894684
93,0,0.3894735798239708,1.1390624999999997e-08,0.31258849799633026
94,0,0.37934008426964283,1.1390624999999997e-08,0.3359832763671875
95,0,0.3556845746934414,1.1390624999999997e-08,0.31219586730003357
96,0,0.34601355344057083,1.1390624999999997e-08,0.3241410553455353
97,0,0.4169117137789726,1.1390624999999997e-08,0.3243861645460129
98,0,0.3716164119541645,1.1390624999999997e-08,0.31212377548217773
99,0,0.3961659576743841,1.1390624999999997e-08,0.4012157768011093
100,0,0.35732655599713326,1.1390624999999997e-08,0.334212988615036
101,0,0.4177878759801388,1.1390624999999997e-08,0.3656763434410095
102,0,0.3653278723359108,1.1390624999999997e-08,0.3327234238386154
103,0,0.3887528143823147,1.1390624999999997e-08,0.29764600843191147
104,0,0.3201014958322048,1.1390624999999997e-08,0.323982372879982
105,0,0.32708878815174103,1.1390624999999997e-08,0.4372544288635254
106,0,0.37043382227420807,1.1390624999999997e-08,0.32941770553588867
107,0,0.41033169999718666,1.1390624999999997e-08,0.2562124729156494
108,0,0.372871283441782,1.1390624999999997e-08,0.31080785393714905
109,0,0.3783497214317322,1.1390624999999997e-08,0.3291404992341995
110,0,0.3957826793193817,1.1390624999999997e-08,0.2793075889348984
111,0,0.3569440543651581,1.1390624999999997e-08,0.32452520728111267
112,0,0.3639878164976835,1.1390624999999997e-08,0.3243737667798996
113,0,0.3922283425927162,1.1390624999999997e-08,0.35162027180194855
114,0,0.4001930132508278,1.1390624999999997e-08,0.3245018869638443
115,0,0.34797266125679016,1.1390624999999997e-08,0.37262922525405884
116,0,0.406765416264534,1.1390624999999997e-08,0.31346844136714935
117,0,0.4683365896344185,1.1390624999999997e-08,0.2813805192708969
118,0,0.3590032681822777,1.1390624999999997e-08,0.4229283481836319
119,0,0.3460298180580139,1.1390624999999997e-08,0.3457418382167816
120,0,0.369987552985549,1.1390624999999997e-08,0.24833904206752777
121,0,0.39397405460476875,1.1390624999999997e-08,0.3450121283531189
122,0,0.4039268419146538,1.1390624999999997e-08,0.30468037724494934
123,0,0.36910025030374527,1.1390624999999997e-08,0.35602959990501404
124,0,0.35527870059013367,1.1390624999999997e-08,0.2864006608724594
125,0,0.4068100042641163,1.1390624999999997e-08,0.3540657311677933
126,0,0.37418990582227707,1.1390624999999997e-08,0.3394463211297989
127,0,0.38750437647104263,1.1390624999999997e-08,0.36461059749126434
128,0,0.38144856318831444,1.1390624999999997e-08,0.38544587790966034
129,0,0.32443512976169586,1.1390624999999997e-08,0.31797173619270325
130,0,0.3633936755359173,1.1390624999999997e-08,0.3254583775997162
131,0,0.41274891048669815,1.1390624999999997e-08,0.36788226664066315
132,0,0.38351360708475113,1.1390624999999997e-08,0.31466875970363617
133,0,0.33922212943434715,1.1390624999999997e-08,0.3524296283721924
134,0,0.32503964751958847,1.1390624999999997e-08,0.3454907238483429
135,0,0.35540566965937614,1.1390624999999997e-08,0.3798559159040451
136,0,0.3986590653657913,1.1390624999999997e-08,0.37180599570274353
137,0,0.33622745610773563,1.1390624999999997e-08,0.323473259806633
138,0,0.3389642685651779,1.1390624999999997e-08,0.2988699674606323
