epoch,total time,train loss,lr,val loss
0,0,0.7113247364759445,0.001,0.689720869064331
1,0,0.7299163043498993,0.001,0.6947712600231171
2,0,0.7242253199219704,0.001,0.6854366660118103
3,0,0.696539618074894,0.001,0.6851628720760345
4,0,0.7052664682269096,0.001,0.6915469169616699
5,0,0.6966967582702637,0.001,0.6884285509586334
6,0,0.6993628814816475,0.001,0.6886438429355621
7,0,0.6901906356215477,0.001,0.7102802991867065
8,0,0.6864935010671616,0.001,0.7709836661815643
9,0,0.662993386387825,0.001,0.8134285509586334
10,0,0.6240133121609688,0.001,0.6873974204063416
11,0,0.619670644402504,0.001,0.8144461810588837
12,0,0.5806586593389511,0.001,0.881648451089859
13,0,0.5355592630803585,0.001,0.6395745575428009
14,0,0.5325071103870869,0.001,0.7024529874324799
15,0,0.578503493219614,0.001,0.6939840614795685
16,0,0.5153717361390591,0.001,0.6001609563827515
17,0,0.5975057780742645,0.001,0.8996661007404327
18,0,0.5152950845658779,0.001,1.646714836359024
19,0,0.49777525290846825,0.001,0.8656608760356903
20,0,0.543015256524086,0.001,0.7321103513240814
21,0,0.5574163533747196,0.001,0.7878845036029816
22,0,0.5413445569574833,0.001,0.7263032793998718
23,0,0.5206802785396576,0.001,0.5829147696495056
24,0,0.523795023560524,0.001,0.7660652101039886
25,0,0.5509420819580555,0.001,0.6914868354797363
26,0,0.4800342246890068,0.001,0.5761684775352478
27,0,0.4847363345324993,0.001,0.5579367280006409
28,0,0.4999110922217369,0.001,0.5464708209037781
29,0,0.4998834542930126,0.001,1.226598858833313
30,0,0.47024813666939735,0.001,0.630365401506424
31,0,0.4676550664007664,0.001,0.6786240041255951
32,0,0.4785049743950367,0.001,0.7287618517875671
33,0,0.5365631431341171,0.001,0.5075297653675079
34,0,0.49649999663233757,0.001,0.6434665024280548
35,0,0.49565666541457176,0.001,0.661048173904419
36,0,0.49099748209118843,0.001,6.813051462173462
37,0,0.49464933574199677,0.001,0.6484374701976776
38,0,0.514834351837635,0.001,0.5913713872432709
39,0,0.4960256479680538,0.001,2.7490151822566986
40,0,0.5075991339981556,0.001,0.5602309554815292
41,0,0.4818749465048313,0.001,0.9032764732837677
42,0,0.46806446090340614,0.001,0.6176730394363403
43,0,0.49194640293717384,0.001,0.6958844661712646
44,0,0.489481158554554,0.001,0.6231471300125122
45,0,0.4906803332269192,0.00015,0.5268082022666931
46,0,0.47546854987740517,0.00015,0.5992193222045898
47,0,0.4575957842171192,0.00015,0.42261090874671936
48,0,0.4803134612739086,0.00015,0.4526221752166748
49,0,0.4726754389703274,0.00015,0.5710017383098602
50,0,0.45491883903741837,0.00015,0.5345513820648193
51,0,0.49980393052101135,0.00015,0.5958725214004517
52,0,0.49070847406983376,0.00015,0.3967892974615097
53,0,0.45656540244817734,0.00015,0.5560304373502731
54,0,0.46176984906196594,0.00015,0.4385816156864166
55,0,0.46096035838127136,0.00015,0.5509336888790131
56,0,0.4523538835346699,0.00015,0.5983986556529999
57,0,0.4757821336388588,0.00015,1.026373952627182
58,0,0.4847809262573719,0.00015,0.49784204363822937
59,0,0.45694082230329514,0.00015,0.6044875681400299
60,0,0.4572696126997471,0.00015,0.5781206637620926
61,0,0.42921900376677513,0.00015,0.5679464042186737
62,0,0.4781189113855362,0.00015,0.6173701584339142
63,0,0.4550519958138466,0.00015,0.4756361246109009
64,0,0.43771815299987793,2.2499999999999998e-05,0.46322858333587646
65,0,0.4552844613790512,2.2499999999999998e-05,0.5180255323648453
66,0,0.4427606537938118,2.2499999999999998e-05,0.4931102693080902
67,0,0.4291052110493183,2.2499999999999998e-05,0.49460330605506897
68,0,0.4329539127647877,2.2499999999999998e-05,0.43612852692604065
69,0,0.45135778561234474,2.2499999999999998e-05,0.5583586692810059
70,0,0.48338428139686584,2.2499999999999998e-05,0.9000805616378784
71,0,0.46192168444395065,2.2499999999999998e-05,0.5814855545759201
72,0,0.47280779480934143,2.2499999999999998e-05,0.5110156536102295
73,0,0.43071433901786804,2.2499999999999998e-05,0.4430104047060013
74,0,0.42266492545604706,2.2499999999999998e-05,0.5160670280456543
75,0,0.4279045835137367,3.3749999999999995e-06,0.5483404994010925
76,0,0.49000080674886703,3.3749999999999995e-06,0.5741938650608063
77,0,0.4614873491227627,3.3749999999999995e-06,0.5810015499591827
78,0,0.4819702133536339,3.3749999999999995e-06,0.5432879626750946
79,0,0.4418787285685539,3.3749999999999995e-06,0.5200267136096954
80,0,0.4221666529774666,3.3749999999999995e-06,0.5293489396572113
81,0,0.4755530506372452,3.3749999999999995e-06,0.4401106536388397
82,0,0.4661187566816807,3.3749999999999995e-06,0.46851368248462677
83,0,0.44538867846131325,3.3749999999999995e-06,0.5023491680622101
84,0,0.44647591933608055,3.3749999999999995e-06,0.632248729467392
85,0,0.47303495556116104,3.3749999999999995e-06,0.46352140605449677
86,0,0.48992710560560226,5.062499999999999e-07,0.5421226322650909
87,0,0.4859125576913357,5.062499999999999e-07,0.42939767241477966
88,0,0.4562084265053272,5.062499999999999e-07,0.47332073748111725
89,0,0.4737996719777584,5.062499999999999e-07,0.4987959563732147
90,0,0.463537834584713,5.062499999999999e-07,0.4847158193588257
91,0,0.4928187318146229,5.062499999999999e-07,0.7786093354225159
92,0,0.4293877072632313,5.062499999999999e-07,0.5295368134975433
93,0,0.44417834281921387,5.062499999999999e-07,0.4985082447528839
94,0,0.4500906728208065,5.062499999999999e-07,0.45076923072338104
95,0,0.4557558596134186,5.062499999999999e-07,0.48110875487327576
96,0,0.47321145609021187,5.062499999999999e-07,0.48095761239528656
97,0,0.4345495067536831,7.593749999999999e-08,0.4882744550704956
98,0,0.43237994611263275,7.593749999999999e-08,0.43529121577739716
99,0,0.5090160518884659,7.593749999999999e-08,0.466045618057251
100,0,0.4681704714894295,7.593749999999999e-08,0.5274412333965302
101,0,0.49304966628551483,7.593749999999999e-08,0.4840502291917801
102,0,0.4389876537024975,7.593749999999999e-08,0.509607806801796
103,0,0.4575296603143215,7.593749999999999e-08,0.5387405455112457
104,0,0.45762842521071434,7.593749999999999e-08,0.5087801069021225
105,0,0.4956943951547146,7.593749999999999e-08,0.47802963852882385
106,0,0.45942093059420586,7.593749999999999e-08,0.6280163079500198
107,0,0.4517546556890011,7.593749999999999e-08,0.478510782122612
108,0,0.46572941541671753,1.1390624999999997e-08,0.6104968041181564
109,0,0.45390425249934196,1.1390624999999997e-08,0.5167861580848694
110,0,0.495686300098896,1.1390624999999997e-08,0.4682503491640091
111,0,0.4370352029800415,1.1390624999999997e-08,0.5464763045310974
112,0,0.465924471616745,1.1390624999999997e-08,0.6494507193565369
113,0,0.43699444830417633,1.1390624999999997e-08,0.5398873835802078
114,0,0.4521857090294361,1.1390624999999997e-08,0.41988028585910797
115,0,0.478789821267128,1.1390624999999997e-08,0.6362922489643097
116,0,0.42615683004260063,1.1390624999999997e-08,0.5014195144176483
117,0,0.4058475010097027,1.1390624999999997e-08,0.5267935991287231
118,0,0.4654540978372097,1.1390624999999997e-08,0.4753202050924301
119,0,0.45763884857296944,1.1390624999999997e-08,0.5381687879562378
120,0,0.44926848635077477,1.1390624999999997e-08,0.49582694470882416
121,0,0.45968595892190933,1.1390624999999997e-08,0.5550163984298706
122,0,0.43335552141070366,1.1390624999999997e-08,0.4758918285369873
123,0,0.4636360891163349,1.1390624999999997e-08,0.5942824184894562
124,0,0.44987739622592926,1.1390624999999997e-08,0.5274670720100403
125,0,0.4065936282277107,1.1390624999999997e-08,0.5200229734182358
126,0,0.42370570078492165,1.1390624999999997e-08,0.44869108498096466
127,0,0.47345832362771034,1.1390624999999997e-08,0.5186888873577118
128,0,0.4546606130897999,1.1390624999999997e-08,0.5216347724199295
129,0,0.4625987373292446,1.1390624999999997e-08,0.49703557789325714
130,0,0.45057760551571846,1.1390624999999997e-08,0.5466556549072266
131,0,0.41008850932121277,1.1390624999999997e-08,0.4624727815389633
132,0,0.4289122633635998,1.1390624999999997e-08,0.6147048771381378
133,0,0.43845826759934425,1.1390624999999997e-08,0.4843622148036957
134,0,0.4641875699162483,1.1390624999999997e-08,0.5150850266218185
135,0,0.45778825134038925,1.1390624999999997e-08,0.4738934189081192
136,0,0.4344881735742092,1.1390624999999997e-08,0.46586988866329193
137,0,0.46445296704769135,1.1390624999999997e-08,0.5431086719036102
138,0,0.4681609533727169,1.1390624999999997e-08,0.4591907560825348
139,0,0.4347270131111145,1.1390624999999997e-08,0.4368574917316437
140,0,0.4650898724794388,1.1390624999999997e-08,0.6688997745513916
141,0,0.4659583196043968,1.1390624999999997e-08,0.5057451725006104
142,0,0.47224118933081627,1.1390624999999997e-08,0.5706260055303574
143,0,0.4639858454465866,1.1390624999999997e-08,0.5849336683750153
144,0,0.42151034623384476,1.1390624999999997e-08,0.5174766778945923
145,0,0.4486801326274872,1.1390624999999997e-08,0.42091022431850433
146,0,0.4408394359052181,1.1390624999999997e-08,0.6049542129039764
147,0,0.4516298659145832,1.1390624999999997e-08,0.5164867043495178
148,0,0.415580652654171,1.1390624999999997e-08,0.47506874799728394
149,0,0.4842810370028019,1.1390624999999997e-08,0.5142117738723755
150,0,0.44679858535528183,1.1390624999999997e-08,0.5687855184078217
151,0,0.4516845643520355,1.1390624999999997e-08,0.5713936686515808
152,0,0.43872101977467537,1.1390624999999997e-08,0.5048497319221497
153,0,0.4918237365782261,1.1390624999999997e-08,0.4364403188228607
154,0,0.48722629621624947,1.1390624999999997e-08,0.3845778703689575
155,0,0.5050616711378098,1.1390624999999997e-08,0.4979871064424515
156,0,0.477446723729372,1.1390624999999997e-08,0.5396949648857117
157,0,0.4436393603682518,1.1390624999999997e-08,0.5474510788917542
158,0,0.4565889313817024,1.1390624999999997e-08,0.643260657787323
159,0,0.4503646530210972,1.1390624999999997e-08,0.47483646869659424
160,0,0.4420238621532917,1.1390624999999997e-08,0.41418465971946716
161,0,0.41351674869656563,1.1390624999999997e-08,0.61960469186306
162,0,0.4445846825838089,1.1390624999999997e-08,0.5965198278427124
163,0,0.4837603159248829,1.1390624999999997e-08,0.4493504464626312
164,0,0.4180508740246296,1.1390624999999997e-08,0.47531621158123016
165,0,0.42780958116054535,1.1390624999999997e-08,0.6082494258880615
166,0,0.4284498281776905,1.1390624999999997e-08,0.5045501738786697
167,0,0.4643320217728615,1.1390624999999997e-08,0.4620677977800369
168,0,0.47177843749523163,1.1390624999999997e-08,1.0757960379123688
169,0,0.4086647219955921,1.1390624999999997e-08,0.5246055722236633
170,0,0.44264839589595795,1.1390624999999997e-08,0.4958445578813553
171,0,0.452333427965641,1.1390624999999997e-08,0.5251645296812057
172,0,0.44433319568634033,1.1390624999999997e-08,0.4665287584066391
173,0,0.4486723057925701,1.1390624999999997e-08,0.5584286600351334
174,0,0.46570225805044174,1.1390624999999997e-08,0.4442422389984131
175,0,0.45688119903206825,1.1390624999999997e-08,0.3998987078666687
176,0,0.4109646566212177,1.1390624999999997e-08,0.51120226085186
177,0,0.4417022578418255,1.1390624999999997e-08,0.6340493857860565
178,0,0.46181631833314896,1.1390624999999997e-08,0.49931129813194275
179,0,0.48602404445409775,1.1390624999999997e-08,0.5229425877332687
180,0,0.49429595842957497,1.1390624999999997e-08,0.5438618957996368
181,0,0.440779946744442,1.1390624999999997e-08,0.5546094924211502
182,0,0.4965757429599762,1.1390624999999997e-08,0.5888889580965042
183,0,0.4481952413916588,1.1390624999999997e-08,0.47150522470474243
