epoch,total time,train loss,lr,val loss
0,0,0.6981368958950043,0.001,0.6992263197898865
1,0,0.6425357833504677,0.001,0.6919475793838501
2,0,0.5867524221539497,0.001,0.7888187766075134
3,0,0.5126243084669113,0.001,0.9248798489570618
4,0,0.4913860447704792,0.001,0.7689341604709625
5,0,0.5344015099108219,0.001,0.7397101819515228
6,0,0.5232954025268555,0.001,0.6059124171733856
7,0,0.4299985393881798,0.001,0.6446938216686249
8,0,0.4682268910109997,0.001,0.46929675340652466
9,0,0.47720207646489143,0.001,0.4997515231370926
10,0,0.44390421733260155,0.001,0.5359720885753632
11,0,0.43416639044880867,0.001,0.4753120094537735
12,0,0.4417189285159111,0.001,0.40735118091106415
13,0,0.4416544698178768,0.001,0.6927897036075592
14,0,0.4578212983906269,0.001,0.5728806853294373
15,0,0.44719819724559784,0.001,0.4614616483449936
16,0,0.4508708342909813,0.001,0.46257075667381287
17,0,0.4466315358877182,0.001,0.3734143078327179
18,0,0.48136917874217033,0.001,0.4575360268354416
19,0,0.4356839992105961,0.001,0.4442932456731796
20,0,0.47178367152810097,0.001,0.4623228460550308
21,0,0.42046258598566055,0.001,0.52332903444767
22,0,0.4502596966922283,0.001,0.5195159912109375
23,0,0.4403175637125969,0.001,0.4409051835536957
24,0,0.4421073645353317,0.001,0.4947820007801056
25,0,0.4573635272681713,0.001,0.544189065694809
26,0,0.4427960589528084,0.001,0.49221113324165344
27,0,0.49058719351887703,0.001,0.4312445968389511
28,0,0.4763665869832039,0.001,0.5432181358337402
29,0,0.4797573462128639,0.00015,0.4759575426578522
30,0,0.4343668930232525,0.00015,0.4239071011543274
31,0,0.4206247217953205,0.00015,0.5021050423383713
32,0,0.4701037295162678,0.00015,0.392772912979126
33,0,0.44126537814736366,0.00015,0.480920672416687
34,0,0.45146094635128975,0.00015,0.4197116941213608
35,0,0.44997720047831535,0.00015,0.45250897109508514
36,0,0.44665732979774475,0.00015,0.41331876814365387
37,0,0.43665559217333794,0.00015,0.4624912887811661
38,0,0.4088676907122135,0.00015,0.4271148145198822
39,0,0.4443090856075287,0.00015,0.4691212922334671
40,0,0.4390297420322895,2.2499999999999998e-05,0.6561660766601562
41,0,0.4237323887646198,2.2499999999999998e-05,0.4581194818019867
42,0,0.4203920438885689,2.2499999999999998e-05,0.40115098655223846
43,0,0.4393804408609867,2.2499999999999998e-05,0.3954015076160431
44,0,0.4282061345875263,2.2499999999999998e-05,0.41131269931793213
45,0,0.42688600718975067,2.2499999999999998e-05,0.41422417759895325
46,0,0.40804773941636086,2.2499999999999998e-05,0.4118368327617645
47,0,0.428115863353014,2.2499999999999998e-05,0.37917162477970123
48,0,0.4257348030805588,2.2499999999999998e-05,0.5170899480581284
49,0,0.4190232455730438,2.2499999999999998e-05,0.533739760518074
50,0,0.3912184052169323,2.2499999999999998e-05,0.37463265657424927
51,0,0.45703331753611565,3.3749999999999995e-06,0.42570941150188446
52,0,0.4765024445950985,3.3749999999999995e-06,0.42876802384853363
53,0,0.42230359464883804,3.3749999999999995e-06,0.4371795207262039
54,0,0.4183960258960724,3.3749999999999995e-06,0.46218985319137573
55,0,0.41798878088593483,3.3749999999999995e-06,0.4129682928323746
56,0,0.4482499361038208,3.3749999999999995e-06,0.4485663175582886
57,0,0.4211070165038109,3.3749999999999995e-06,0.3714790493249893
58,0,0.41591793298721313,3.3749999999999995e-06,0.42183083295822144
59,0,0.4183068312704563,3.3749999999999995e-06,0.45294295251369476
60,0,0.4233037009835243,3.3749999999999995e-06,0.5257444679737091
61,0,0.4389071576297283,3.3749999999999995e-06,0.49181051552295685
62,0,0.42662255838513374,3.3749999999999995e-06,0.44315844774246216
63,0,0.40869902819395065,3.3749999999999995e-06,0.43499626219272614
64,0,0.4247833527624607,3.3749999999999995e-06,0.41386325657367706
65,0,0.4259466342628002,3.3749999999999995e-06,0.43733374774456024
66,0,0.4056740626692772,3.3749999999999995e-06,0.3844623565673828
67,0,0.4554424583911896,3.3749999999999995e-06,0.5071290582418442
68,0,0.4411161541938782,3.3749999999999995e-06,0.4287945181131363
69,0,0.45475511625409126,5.062499999999999e-07,0.5256900638341904
70,0,0.4680328071117401,5.062499999999999e-07,0.45053933560848236
71,0,0.4442058093845844,5.062499999999999e-07,0.4342990517616272
72,0,0.4448493830859661,5.062499999999999e-07,0.4720996618270874
73,0,0.4222579449415207,5.062499999999999e-07,0.43088799715042114
74,0,0.4064536765217781,5.062499999999999e-07,0.47901351749897003
75,0,0.40226833522319794,5.062499999999999e-07,0.4734317660331726
